EVE,YEAR,DATE,FLIGHT,V_LENGTH,TIMELINE,BOAT_CODE,WS_CODE,BOAT_LENGTH,BOAT_DIST,BOAT_DROP,DROP_POSITION,BOAT_VIOLATE,BOAT_VIOLATE_DROP
E1,2016,24AUG16,24AUG16083100101,0921,0208,24AUG16083100101_0208_B01,24AUG16083100101_0208_S01,8.854,3.292,N/A,N/A,violate min dis,no violate drop off
E1,2016,24AUG16,24AUG16083100101,0921,0208,24AUG16083100101_0208_B01,24AUG16083100101_0208_S02,8.854,12.595,12.595,head,no violate min dis,violate drop off
E3,2016,24AUG16,24AUG16083100101,0921,0415,24AUG16083100101_0415_B03,24AUG16083100101_0415_S04,9.004,5.59,N/A,N/A,violate min dis,no violate drop off
E4,2016,24AUG16,24AUG16083100101,0921,0435,24AUG16083100101_0435_B03,24AUG16083100101_0435_S15,9.004,6.531,N/A,N/A,violate min dis,no violate drop off
E4,2016,24AUG16,24AUG16083100101,0921,0435,24AUG16083100101_0435_B03,24AUG16083100101_0435_S03,9.004,7.157,N/A,N/A,violate min dis,no violate drop off
E4,2016,24AUG16,24AUG16083100101,0921,0435,24AUG16083100101_0435_B03,24AUG16083100101_0435_S02,9.004,13.277,13.277,head,no violate min dis,violate drop off
E4,2016,24AUG16,24AUG16083100101,0921,0435,24AUG16083100101_0435_B02,24AUG16083100101_0435_S08,9.241,24.986,24.986,tail,no violate min dis,violate drop off
E5,2016,24AUG16,24AUG16083100101,0921,0517,24AUG16083100101_0517_B01,24AUG16083100101_0517_S11,8.854,6.381,N/A,N/A,violate min dis,no violate drop off
E9,2016,24AUG16,24AUG16083100101,0921,0746,24AUG16083100101_0746_B02,24AUG16083100101_0746_S07,9.241,6.979,N/A,N/A,violate min dis,no violate drop off
E9,2016,24AUG16,24AUG16083100101,0921,0746,24AUG16083100101_0746_B02,24AUG16083100101_0746_S08,9.241,12.893,12.893,side,no violate min dis,violate drop off
E10,2016,24AUG16,24AUG16083100101,0921,0805,24AUG16083100101_0805_B02,24AUG16083100101_0805_S06,9.241,8.492,N/A,N/A,violate min dis,no violate drop off
E11,2016,24AUG16,24AUG16083100101,0921,0837,24AUG16083100101_0837_B03,24AUG16083100101_0837_S01,9.004,19.184,19.184,side,no violate min dis,violate drop off
E12,2016,24AUG16,24AUG16083100102,0339,0019,24AUG16083100102_0019_B01,24AUG16083100102_0019_S01,9.474,7.666,N/A,N/A,violate min dis,no violate drop off
E13,2016,24AUG16,24AUG16083100102,0339,0118,24AUG16083100102_0118_B02,24AUG16083100102_0118_S03,8.961,2.459,N/A,N/A,violate min dis,no violate drop off
E14,2016,24AUG16,24AUG16083100102,0339,0143,24AUG16083100102_0143_B01,24AUG16083100102_0143_S01,9.474,3.718,N/A,N/A,violate min dis,no violate drop off
E15,2016,24AUG16,24AUG16102700201,0921,0436,24AUG16102700201_0436_B01,24AUG16102700201_0436_S03,8.171,4.728,N/A,N/A,violate min dis,no violate drop off
E17,2016,24AUG16,24AUG16102700201,0921,0546,24AUG16102700201_0546_B01,24AUG16102700201_0546_S02,9.599,6.548,N/A,N/A,violate min dis,no violate drop off
E19,2016,24AUG17,24AUG16121400301,0921,0236,24AUG16121400301_0236_B01,24AUG16121400301_0236_S01,10.003,4.272,4.272,tail,violate min dis,violate drop off
E21,2016,24AUG19,24AUG16121400301,0921,0637,24AUG16121400301_0637_B01,24AUG16121400301_0637_S01,9.066,2.963,N/A,N/A,violate min dis,no violate drop off
E22,2016,24AUG20,24AUG16121400301,0459,0748,24AUG16121400302_0748_B01,24AUG16121400302_0748_S01,9.952,8.52,N/A,N/A,violate min dis,no violate drop off
E26,2016,24AUG23,24AUG16125800401,0921,0414,24AUG16125800401_0414_B01,24AUG16125800401_0414_S02,8.876,5.285,N/A,N/A,violate min dis,no violate drop off
E28,2016,25AUG23,25AUG16092000501,0921,0316,25AUG16092000501_0316_B01,25AUG16092000501_0316_S07,11.207,3.732,N/A,N/A,violate min dis,no violate drop off
E28,2016,25AUG23,25AUG16092000501,0921,0316,25AUG16092000501_0316_B01,25AUG16092000501_0316_S13,11.207,6.205,N/A,N/A,violate min dis,no violate drop off
E28,2016,25AUG23,25AUG16092000501,0921,0316,25AUG16092000501_0316_B02,25AUG16092000501_0316_S14,12.977,3.387,N/A,N/A,violate min dis,no violate drop off
E28,2016,25AUG23,25AUG16092000501,0921,0316,25AUG16092000501_0316_B02,25AUG16092000501_0316_S15,12.977,4.802,N/A,N/A,violate min dis,no violate drop off
E28,2016,25AUG23,25AUG16092000501,0921,0316,25AUG16092000501_0316_B03,25AUG16092000501_0316_S15,9.745,5.717,N/A,N/A,violate min dis,no violate drop off
E28,2016,25AUG23,25AUG16092000501,0921,0316,25AUG16092000501_0316_B03,25AUG16092000501_0316_S16,9.745,1.486,N/A,N/A,violate min dis,no violate drop off
E28,2016,25AUG23,25AUG16092000501,0921,0316,25AUG16092000501_0316_B03,25AUG16092000501_0316_S17,9.745,2.781,N/A,N/A,violate min dis,no violate drop off
E28,2016,25AUG23,25AUG16092000501,0921,0316,25AUG16092000501_0316_B04,25AUG16092000501_0316_S18,10.721,7.213,N/A,N/A,violate min dis,no violate drop off
E29,2016,25AUG23,25AUG16092000501,0921,0335,25AUG16092000501_0335_B01,25AUG16092000501_0335_S02,11.282,7.504,N/A,N/A,violate min dis,no violate drop off
E29,2016,25AUG23,25AUG16092000501,0921,0335,25AUG16092000501_0335_B01,25AUG16092000501_0335_S03,11.282,8.588,N/A,N/A,violate min dis,no violate drop off
E29,2016,25AUG23,25AUG16092000501,0921,0335,25AUG16092000501_0335_B01,25AUG16092000501_0335_S04,11.282,5.724,N/A,N/A,violate min dis,no violate drop off
E29,2016,25AUG23,25AUG16092000501,0921,0335,25AUG16092000501_0335_B02,25AUG16092000501_0335_S05,12.954,5.572,N/A,N/A,violate min dis,no violate drop off
E29,2016,25AUG23,25AUG16092000501,0921,0335,25AUG16092000501_0335_B02,25AUG16092000501_0335_S06,12.954,3.389,N/A,N/A,violate min dis,no violate drop off
E29,2016,25AUG23,25AUG16092000501,0921,0335,25AUG16092000501_0335_B03,25AUG16092000501_0335_S07,10.766,2.025,N/A,N/A,violate min dis,no violate drop off
E29,2016,25AUG23,25AUG16092000501,0921,0335,25AUG16092000501_0335_B03,25AUG16092000501_0335_S08,10.766,4.77,N/A,N/A,violate min dis,no violate drop off
E29,2016,25AUG23,25AUG16092000501,0921,0335,25AUG16092000501_0335_B03,25AUG16092000501_0335_S05,10.766,3.722,N/A,N/A,violate min dis,no violate drop off
E29,2016,25AUG23,25AUG16092000501,0921,0335,25AUG16092000501_0335_B04,25AUG16092000501_0335_S17,11.062,8.792,N/A,N/A,violate min dis,no violate drop off
E29,2016,25AUG23,25AUG16092000501,0921,0335,25AUG16092000501_0335_B05,25AUG16092000501_0335_S23,10.112,1.673,N/A,N/A,violate min dis,no violate drop off
E30,2016,25AUG23,25AUG16092000501,0921,0409,25AUG16092000501_0409_B01,25AUG16092000501_0409_S07,11.435,2.083,N/A,N/A,violate min dis,no violate drop off
E30,2016,25AUG23,25AUG16092000501,0921,0409,25AUG16092000501_0409_B02,25AUG16092000501_0409_S08,12.48,6.905,N/A,N/A,violate min dis,no violate drop off
E30,2016,25AUG23,25AUG16092000501,0921,0409,25AUG16092000501_0409_B02,25AUG16092000501_0409_S09,12.48,6.401,N/A,N/A,violate min dis,no violate drop off
E30,2016,25AUG23,25AUG16092000501,0921,0409,25AUG16092000501_0409_B03,25AUG16092000501_0409_S63,10.403,9.479,N/A,N/A,violate min dis,no violate drop off
E30,2016,25AUG23,25AUG16092000501,0921,0409,25AUG16092000501_0409_B03,25AUG16092000501_0409_S10,10.403,9.997,N/A,N/A,violate min dis,no violate drop off
E30,2016,25AUG23,25AUG16092000501,0921,0409,25AUG16092000501_0409_B04,25AUG16092000501_0409_S16,10.216,5.489,N/A,N/A,violate min dis,no violate drop off
E30,2016,25AUG23,25AUG16092000501,0921,0409,25AUG16092000501_0409_B04,25AUG16092000501_0409_S17,10.216,5.392,N/A,N/A,violate min dis,no violate drop off
E30,2016,25AUG23,25AUG16092000501,0921,0409,25AUG16092000501_0409_B05,25AUG16092000501_0409_S12,11.175,8.053,N/A,N/A,violate min dis,no violate drop off
E30,2016,25AUG23,25AUG16092000501,0921,0409,25AUG16092000501_0409_B05,25AUG16092000501_0409_S14,11.175,5.499,N/A,N/A,violate min dis,no violate drop off
E30,2016,25AUG23,25AUG16092000501,0921,0409,25AUG16092000501_0409_B06,25AUG16092000501_0409_S15,8.848,8.018,N/A,N/A,violate min dis,no violate drop off
E31,2016,25AUG23,25AUG16092000501,0921,0445,25AUG16092000501_0445_B01,25AUG16092000501_0445_S08,10.426,12.034,12.034,head,no violate min dis,violate drop off
E31,2016,25AUG23,25AUG16092000501,0921,0445,25AUG16092000501_0445_B01,25AUG16092000501_0445_S09,10.426,11.516,11.516,head,no violate min dis,violate drop off
E31,2016,25AUG23,25AUG16092000501,0921,0445,25AUG16092000501_0445_B01,25AUG16092000501_0445_S64,10.426,21.07,21.07,tail,no violate min dis,violate drop off
E31,2016,25AUG23,25AUG16092000501,0921,0445,25AUG16092000501_0445_B02,25AUG16092000501_0445_S10,11.607,8.739,N/A,N/A,violate min dis,no violate drop off
E31,2016,25AUG23,25AUG16092000501,0921,0445,25AUG16092000501_0445_B02,25AUG16092000501_0445_S11,11.607,8.959,N/A,N/A,violate min dis,no violate drop off
E31,2016,25AUG23,25AUG16092000501,0921,0445,25AUG16092000501_0445_B03,25AUG16092000501_0445_S12,13.268,2.097,N/A,N/A,violate min dis,no violate drop off
E31,2016,25AUG23,25AUG16092000501,0921,0445,25AUG16092000501_0445_B03,25AUG16092000501_0445_S04,13.268,3.615,N/A,N/A,violate min dis,no violate drop off
E31,2016,25AUG23,25AUG16092000501,0921,0445,25AUG16092000501_0445_B03,25AUG16092000501_0445_S13,13.268,11.936,N/A,N/A,violate min dis,no violate drop off
E31,2016,25AUG23,25AUG16092000501,0921,0445,25AUG16092000501_0445_B04,25AUG16092000501_0445_S16,10.811,8.075,N/A,N/A,violate min dis,no violate drop off
E31,2016,25AUG23,25AUG16092000501,0921,0445,25AUG16092000501_0445_B05,25AUG16092000501_0445_S15,12.15,3.053,N/A,N/A,violate min dis,no violate drop off
E31,2016,25AUG23,25AUG16092000501,0921,0445,25AUG16092000501_0445_B06,25AUG16092000501_0445_S17,10.036,8.945,N/A,N/A,violate min dis,no violate drop off
E32,2016,25AUG23,25AUG16092000501,0921,0457,25AUG16092000501_0457_B01,25AUG16092000501_0457_S04,11.227,6.345,6.345,side,violate min dis,violate drop off
E32,2016,25AUG23,25AUG16092000501,0921,0457,25AUG16092000501_0457_B01,25AUG16092000501_0457_S05,11.227,8.842,8.842,side,violate min dis,violate drop off
E32,2016,25AUG23,25AUG16092000501,0921,0457,25AUG16092000501_0457_B01,25AUG16092000501_0457_S11,11.227,4.145,4.145,tail,violate min dis,violate drop off
E32,2016,25AUG23,25AUG16092000501,0921,0457,25AUG16092000501_0457_B02,25AUG16092000501_0457_S07,12.278,6.465,N/A,N/A,violate min dis,no violate drop off
E32,2016,25AUG23,25AUG16092000501,0921,0457,25AUG16092000501_0457_B02,25AUG16092000501_0457_S12,12.278,5.713,N/A,N/A,violate min dis,no violate drop off
E32,2016,25AUG23,25AUG16092000501,0921,0457,25AUG16092000501_0457_B03,25AUG16092000501_0457_S13,10.663,3.078,N/A,N/A,violate min dis,no violate drop off
E32,2016,25AUG23,25AUG16092000501,0921,0457,25AUG16092000501_0457_B04,25AUG16092000501_0457_S14,11.511,7.478,N/A,N/A,violate min dis,no violate drop off
E32,2016,25AUG23,25AUG16092000501,0921,0457,25AUG16092000501_0457_B05,25AUG16092000501_0457_S15,9.678,8.854,N/A,N/A,violate min dis,no violate drop off
E32,2016,25AUG23,25AUG16092000501,0921,0457,25AUG16092000501_0457_B06,25AUG16092000501_0457_S09,8.044,1.108,N/A,N/A,violate min dis,no violate drop off
E32,2016,25AUG23,25AUG16092000501,0921,0457,25AUG16092000501_0457_B07,25AUG16092000501_0457_S08,9.376,2.216,N/A,N/A,violate min dis,no violate drop off
E33,2016,25AUG23,25AUG16092000501,0921,0551,25AUG16092000501_0551_B01,25AUG16092000501_0551_S03,12.534,0.788,N/A,N/A,violate min dis,no violate drop off
E33,2016,25AUG23,25AUG16092000501,0921,0551,25AUG16092000501_0551_B01,25AUG16092000501_0551_S04,12.534,8.418,N/A,N/A,violate min dis,no violate drop off
E33,2016,25AUG23,25AUG16092000501,0921,0551,25AUG16092000501_0551_B01,25AUG16092000501_0551_S11,12.534,10.168,N/A,N/A,violate min dis,no violate drop off
E33,2016,25AUG23,25AUG16092000501,0921,0551,25AUG16092000501_0551_B02,25AUG16092000501_0551_S07,11.733,6.31,N/A,N/A,violate min dis,no violate drop off
E33,2016,25AUG23,25AUG16092000501,0921,0551,25AUG16092000501_0551_B03,25AUG16092000501_0551_S12,10.324,4.958,N/A,N/A,violate min dis,no violate drop off
E33,2016,25AUG23,25AUG16092000501,0921,0551,25AUG16092000501_0551_B04,25AUG16092000501_0551_S02,11.411,3.886,N/A,N/A,violate min dis,no violate drop off
E33,2016,25AUG23,25AUG16092000501,0921,0551,25AUG16092000501_0551_B04,25AUG16092000501_0551_S32,11.411,4.414,N/A,N/A,violate min dis,no violate drop off
E34,2016,25AUG23,25AUG16092000501,0921,0621,25AUG16092000501_0621_B01,25AUG16092000501_0621_S04,10.826,2.647,N/A,N/A,violate min dis,no violate drop off
E34,2016,25AUG23,25AUG16092000501,0921,0621,25AUG16092000501_0621_B01,25AUG16092000501_0621_S05,10.826,3.912,3.912,head,violate min dis,violate drop off
E34,2016,25AUG23,25AUG16092000501,0921,0621,25AUG16092000501_0621_B02,25AUG16092000501_0621_S03,12.906,5.929,N/A,N/A,violate min dis,no violate drop off
E34,2016,25AUG23,25AUG16092000501,0921,0621,25AUG16092000501_0621_B03,25AUG16092000501_0621_S06,9.87,0,0,0,violate min dis,violate drop off
E34,2016,25AUG23,25AUG16092000501,0921,0621,25AUG16092000501_0621_B04,25AUG16092000501_0621_S09,10.646,9,N/A,N/A,violate min dis,no violate drop off
E34,2016,25AUG23,25AUG16092000501,0921,0621,25AUG16092000501_0621_B05,25AUG16092000501_0621_S10,10.35,5.741,N/A,N/A,violate min dis,no violate drop off
E34,2016,25AUG23,25AUG16092000501,0921,0621,25AUG16092000501_0621_B05,25AUG16092000501_0621_S11,10.35,9.678,N/A,N/A,violate min dis,no violate drop off
E34,2016,25AUG23,25AUG16092000501,0921,0621,25AUG16092000501_0621_B06,25AUG16092000501_0621_S14,10.464,6.55,N/A,N/A,violate min dis,no violate drop off
E34,2016,25AUG23,25AUG16092000501,0921,0621,25AUG16092000501_0621_B06,25AUG16092000501_0621_S15,10.464,11.309,N/A,N/A,no violate min dis,no violate drop off
E34,2016,25AUG23,25AUG16092000501,0921,0621,25AUG16092000501_0621_B08,25AUG16092000501_0621_S51,11.666,8.045,N/A,N/A,violate min dis,no violate drop off
E34,2016,25AUG23,25AUG16092000501,0921,0621,25AUG16092000501_0621_B08,25AUG16092000501_0621_S52,11.666,4.911,N/A,N/A,violate min dis,no violate drop off
E35,2016,25AUG23,25AUG16092000501,0921,0729,25AUG16092000501_0729_B01,25AUG16092000501_0729_S10,9.934,0,N/A,N/A,violate min dis,no violate drop off
E35,2016,25AUG23,25AUG16092000501,0921,0729,25AUG16092000501_0729_B02,25AUG16092000501_0729_S09,10.974,0.96,N/A,N/A,violate min dis,no violate drop off
E35,2016,25AUG23,25AUG16092000501,0921,0729,25AUG16092000501_0729_B02,25AUG16092000501_0729_S11,10.974,1.587,N/A,N/A,violate min dis,no violate drop off
E35,2016,25AUG23,25AUG16092000501,0921,0729,25AUG16092000501_0729_B03,25AUG16092000501_0729_S12,10.553,4.014,N/A,N/A,violate min dis,no violate drop off
E35,2016,25AUG23,25AUG16092000501,0921,0729,25AUG16092000501_0729_B03,25AUG16092000501_0729_S13,10.553,4.014,N/A,N/A,violate min dis,no violate drop off
E35,2016,25AUG23,25AUG16092000501,0921,0729,25AUG16092000501_0729_B04,25AUG16092000501_0729_S12,11.192,6.06,N/A,N/A,violate min dis,no violate drop off
E35,2016,25AUG23,25AUG16092000501,0921,0729,25AUG16092000501_0729_B05,25AUG16092000501_0729_S01,9.511,9.266,9.266,tail,violate min dis,violate drop off
E36,2016,25AUG23,25AUG16092000501,0921,0820,25AUG16092000501_0820_B01,25AUG16092000501_0820_S02,9.669,0,N/A,N/A,violate min dis,no violate drop off
E36,2016,25AUG23,25AUG16092000501,0921,0820,25AUG16092000501_0820_B01,25AUG16092000501_0820_S03,9.669,2.162,N/A,N/A,violate min dis,no violate drop off
E36,2016,25AUG23,25AUG16092000501,0921,0820,25AUG16092000501_0820_B01,25AUG16092000501_0820_S04,9.669,7.387,N/A,N/A,violate min dis,no violate drop off
E36,2016,25AUG23,25AUG16092000501,0921,0820,25AUG16092000501_0820_B02,25AUG16092000501_0820_S09,10.431,1.199,N/A,N/A,violate min dis,no violate drop off
E36,2016,25AUG23,25AUG16092000501,0921,0820,25AUG16092000501_0820_B03,25AUG16092000501_0820_S06,11.251,23.779,23.779,tail,no violate min dis,violate drop off
E36,2016,25AUG23,25AUG16092000501,0921,0820,25AUG16092000501_0820_B04,25AUG16092000501_0820_S06,11.192,1.5,N/A,N/A,violate min dis,no violate drop off
E37,2016,25AUG23,25AUG16092000501,0921,0906,25AUG16092000501_0906_B01,25AUG16092000501_0906_S07,10.167,5.459,5.459,head,violate min dis,violate drop off
E37,2016,25AUG23,25AUG16092000501,0921,0906,25AUG16092000501_0906_B02,25AUG16092000501_0906_S10,10.028,5.574,N/A,N/A,violate min dis,no violate drop off
E37,2016,25AUG23,25AUG16092000501,0921,0906,25AUG16092000501_0906_B03,25AUG16092000501_0906_S11,10.627,5.944,N/A,N/A,violate min dis,no violate drop off
E37,2016,25AUG23,25AUG16092000501,0921,0906,25AUG16092000501_0906_B04,25AUG16092000501_0906_S13,10.485,6.738,N/A,N/A,violate min dis,no violate drop off
E37,2016,25AUG23,25AUG16092000501,0921,0906,25AUG16092000501_0906_B04,25AUG16092000501_0906_S14,10.485,8.174,N/A,N/A,violate min dis,no violate drop off
E37,2016,25AUG23,25AUG16092000501,0921,0906,25AUG16092000501_0906_B05,25AUG16092000501_0906_S15,11.254,6.471,N/A,N/A,violate min dis,no violate drop off
E37,2016,25AUG23,25AUG16092000501,0921,0906,25AUG16092000501_0906_B06,25AUG16092000501_0906_S15,9.263,7.742,N/A,N/A,violate min dis,no violate drop off
E37,2016,25AUG23,25AUG16092000501,0921,0906,25AUG16092000501_0906_B06,25AUG16092000501_0906_S16,9.263,9.259,N/A,N/A,violate min dis,no violate drop off
E37,2016,25AUG23,25AUG16092000501,0921,0906,25AUG16092000501_0906_B07,25AUG16092000501_0906_S17,8.654,8.178,N/A,N/A,violate min dis,no violate drop off
E38,2016,25AUG23,25AUG16092000502,0350,0014,25AUG16092000502_0014_B01,25AUG16092000502_0014_S02,11.372,1.819,N/A,N/A,violate min dis,no violate drop off
E38,2016,25AUG23,25AUG16092000502,0350,0014,25AUG16092000502_0014_B02,25AUG16092000502_0014_S05,12.649,1.042,N/A,N/A,violate min dis,no violate drop off
E38,2016,25AUG23,25AUG16092000502,0350,0014,25AUG16092000502_0014_B03,25AUG16092000502_0014_S06,10.176,3.686,N/A,N/A,violate min dis,no violate drop off
E38,2016,25AUG23,25AUG16092000502,0350,0014,25AUG16092000502_0014_B03,25AUG16092000502_0014_S07,10.176,7.912,N/A,N/A,violate min dis,no violate drop off
E38,2016,25AUG23,25AUG16092000502,0350,0014,25AUG16092000502_0014_B04,25AUG16092000502_0014_S08,9.739,7.056,N/A,N/A,violate min dis,no violate drop off
E38,2016,25AUG23,25AUG16092000502,0350,0014,25AUG16092000502_0014_B05,25AUG16092000502_0014_S09,9.712,6.901,N/A,N/A,violate min dis,no violate drop off
E39,2016,25AUG23,25AUG16092000502,0350,0158,25AUG16092000502_0158_B01,25AUG16092000502_0158_S01,9.089,8.56,8.56,head,violate min dis,violate drop off
E39,2016,25AUG23,25AUG16092000502,0350,0158,25AUG16092000502_0158_B01,25AUG16092000502_0158_S05,9.089,7.038,7.038,tail,violate min dis,violate drop off
E39,2016,25AUG23,25AUG16092000502,0350,0158,25AUG16092000502_0158_B02,25AUG16092000502_0158_S09,10.878,6.668,6.668,side,violate min dis,violate drop off
E39,2016,25AUG23,25AUG16092000502,0350,0158,25AUG16092000502_0158_B02,25AUG16092000502_0158_S08,10.878,6.668,6.668,side,violate min dis,violate drop off
E39,2016,25AUG23,25AUG16092000502,0350,0158,25AUG16092000502_0158_B02,25AUG16092000502_0158_S10,10.878,6.668,6.668,tail,violate min dis,violate drop off
E39,2016,25AUG23,25AUG16092000502,0350,0158,25AUG16092000502_0158_B03,25AUG16092000502_0158_S02,11.793,5.316,N/A,N/A,violate min dis,no violate drop off
E39,2016,25AUG23,25AUG16092000502,0350,0158,25AUG16092000502_0158_B07,25AUG16092000502_0158_S23,9.396,10.3,N/A,N/A,no violate min dis,no violate drop off
E40,2016,25AUG23,25AUG16095400601,0902,0134,25AUG16095400601_0134_B01,25AUG16095400601_0134_S01,10.167,4.653,N/A,N/A,violate min dis,no violate drop off
E40,2016,25AUG23,25AUG16095400601,0902,0134,25AUG16095400601_0134_B01,25AUG16095400601_0134_S03,10.167,5.891,N/A,N/A,violate min dis,no violate drop off
E40,2016,25AUG23,25AUG16095400601,0902,0134,25AUG16095400601_0134_B02,25AUG16095400601_0134_S05,10.312,3.877,N/A,N/A,violate min dis,no violate drop off
E40,2016,25AUG23,25AUG16095400601,0902,0134,25AUG16095400601_0134_B02,25AUG16095400601_0134_S06,10.312,8.815,N/A,N/A,violate min dis,no violate drop off
E40,2016,25AUG23,25AUG16095400601,0902,0134,25AUG16095400601_0134_B02,25AUG16095400601_0134_S07,10.312,5.543,N/A,N/A,violate min dis,no violate drop off
E40,2016,25AUG23,25AUG16095400601,0902,0134,25AUG16095400601_0134_B02,25AUG16095400601_0134_S08,10.312,9.262,N/A,N/A,violate min dis,no violate drop off
E40,2016,25AUG23,25AUG16095400601,0902,0134,25AUG16095400601_0134_B03,25AUG16095400601_0134_S12,8.502,3.505,N/A,N/A,violate min dis,no violate drop off
E40,2016,25AUG23,25AUG16095400601,0902,0134,25AUG16095400601_0134_B04,25AUG16095400601_0134_S02,12.203,6.566,N/A,N/A,violate min dis,no violate drop off
E41,2016,25AUG23,25AUG16095400601,0902,0339,25AUG16095400601_0339_B01,25AUG16095400601_0339_S01,9.53,1.442,1.442,side,violate min dis,violate drop off
E42,2016,25AUG23,25AUG16095400601,0902,0432,25AUG16095400601_0432_B01,25AUG16095400601_0432_S01,11.297,4.661,N/A,N/A,violate min dis,no violate drop off
E42,2016,25AUG23,25AUG16095400601,0902,0432,25AUG16095400601_0432_B02,25AUG16095400601_0432_S03,10.093,6.51,N/A,N/A,violate min dis,no violate drop off
E42,2016,25AUG23,25AUG16095400601,0902,0432,25AUG16095400601_0432_B03,25AUG16095400601_0432_S07,10.899,9.59,N/A,N/A,violate min dis,no violate drop off
E42,2016,25AUG23,25AUG16095400601,0902,0432,25AUG16095400601_0432_B04,25AUG16095400601_0432_S40,13.959,7.5,N/A,N/A,violate min dis,no violate drop off
E42,2016,25AUG23,25AUG16095400601,0902,0432,25AUG16095400601_0432_B05,25AUG16095400601_0432_S14,10.685,9.446,N/A,N/A,violate min dis,no violate drop off
E42,2016,25AUG23,25AUG16095400601,0902,0432,25AUG16095400601_0432_B06,25AUG16095400601_0432_S16,9.518,6.48,N/A,N/A,violate min dis,no violate drop off
E43,2016,25AUG23,25AUG16095400601,0902,0510,25AUG16095400601_0510_B01,25AUG16095400601_0510_S03,8.712,0,N/A,N/A,violate min dis,no violate drop off
E43,2016,25AUG23,25AUG16095400601,0902,0510,25AUG16095400601_0510_B01,25AUG16095400601_0510_S01,8.712,4.233,N/A,N/A,violate min dis,no violate drop off
E43,2016,25AUG23,25AUG16095400601,0902,0510,25AUG16095400601_0510_B02,25AUG16095400601_0510_S01,7.395,4.62,N/A,N/A,violate min dis,no violate drop off
E43,2016,25AUG23,25AUG16095400601,0902,0510,25AUG16095400601_0510_B03,25AUG16095400601_0510_S16,10.4,7.009,N/A,N/A,violate min dis,no violate drop off
E43,2016,25AUG23,25AUG16095400601,0902,0510,25AUG16095400601_0510_B04,25AUG16095400601_0510_S17,11.425,6.089,N/A,N/A,violate min dis,no violate drop off
E43,2016,25AUG23,25AUG16095400601,0902,0510,25AUG16095400601_0510_B12,25AUG16095400601_0510_S52,9.799,4.773,N/A,N/A,violate min dis,no violate drop off
E43,2016,25AUG23,25AUG16095400601,0902,0510,25AUG16095400601_0510_B14,25AUG16095400601_0510_S14,9.175,6.142,N/A,N/A,violate min dis,no violate drop off
E43,2016,25AUG23,25AUG16095400601,0902,0510,25AUG16095400601_0510_B15,25AUG16095400601_0510_S55,10.672,5.291,N/A,N/A,violate min dis,no violate drop off
E43,2016,25AUG23,25AUG16095400601,0902,0510,25AUG16095400601_0510_B13,25AUG16095400601_0510_S43,11.29,3.321,N/A,N/A,violate min dis,no violate drop off
E43,2016,25AUG23,25AUG16095400601,0902,0510,25AUG16095400601_0510_B13,25AUG16095400601_0510_S44,11.29,7.086,N/A,N/A,violate min dis,no violate drop off
E43,2016,25AUG23,25AUG16095400601,0902,0510,25AUG16095400601_0510_B10,25AUG16095400601_0510_S31,9.815,9.1,N/A,N/A,violate min dis,no violate drop off
E44,2016,25AUG23,25AUG16095400601,0902,0637,25AUG16095400601_0637_B01,25AUG16095400601_0637_S02,11.05,8.34,N/A,N/A,violate min dis,no violate drop off
E44,2016,25AUG23,25AUG16095400601,0902,0637,25AUG16095400601_0637_B01,25AUG16095400601_0637_S03,11.05,9.411,N/A,N/A,violate min dis,no violate drop off
E44,2016,25AUG23,25AUG16095400601,0902,0637,25AUG16095400601_0637_B02,25AUG16095400601_0637_S04,10.549,3.442,N/A,N/A,violate min dis,no violate drop off
