EVE,DATE,FLIGHT,FLIGHT_C,V_LENGTH,TIMELINE,SWIM_CODE,WS_CODE,G_NO_SWIM,H_OR_T,SWIM_DIST,NO_TOUCHING,SWIM_VIOLATION
22_E296,16-Aug-22,16AUG22_F04,16AUG22_F04_P1,451,225,16AUG22_F04_P1_0225_G05,16AUG22_F04_P1_0225_S02,3,head,0,0,violate
22_E297,16-Aug-22,16AUG22_F04,16AUG22_F04_P1,451,328,16AUG22_F04_P1_0328_G01,16AUG22_F04_P1_0328_S01,3,head,0,0,violate
22_E298,16-Aug-22,16AUG22_F04,16AUG22_F04_P2,451,5,16AUG22_F04_P2_0005_G01,16AUG22_F04_P2_0005_S01,3,head,0,0,violate
22_E298,16-Aug-22,16AUG22_F04,16AUG22_F04_P2,451,5,16AUG22_F04_P2_0005_G02,16AUG22_F04_P2_0005_S01,3,head,0,0,violate
22_E298,16-Aug-22,16AUG22_F04,16AUG22_F04_P2,451,5,16AUG22_F04_P2_0005_G03,16AUG22_F04_P2_0005_S01,3,tail,0,0,violate
22_E298,16-Aug-22,16AUG22_F04,16AUG22_F04_P2,451,5,16AUG22_F04_P2_0005_G04,16AUG22_F04_P2_0005_S02,3,head,0,0,violate
22_E298,16-Aug-22,16AUG22_F04,16AUG22_F04_P2,451,5,16AUG22_F04_P2_0005_G05,16AUG22_F04_P2_0005_S02,3,tail,0,0,violate
22_E299,16-Aug-22,16AUG22_F04,16AUG22_F04_P2,451,49,16AUG22_F04_P2_0049_G01,16AUG22_F04_P2_0049_S01,3,tail,0,0,violate
22_E300,16-Aug-22,16AUG22_F04,16AUG22_F04_P2,451,126,16AUG22_F04_P2_0126_G01,16AUG22_F04_P2_0126_S01,3,tail,0,0,violate
22_E301,16-Aug-22,16AUG22_F04,16AUG22_F04_P2,451,229,16AUG22_F04_P2_0229_G01,16AUG22_F04_P2_0229_S01,3,tail,0,0,violate
22_E301,16-Aug-22,16AUG22_F04,16AUG22_F04_P2,451,229,16AUG22_F04_P2_0229_G02,16AUG22_F04_P2_0229_S01,3,tail,0,0,violate
22_E301,16-Aug-22,16AUG22_F04,16AUG22_F04_P2,451,229,16AUG22_F04_P2_0229_G04,16AUG22_F04_P2_0229_S02,1,tail,0,0,violate
22_E301,16-Aug-22,16AUG22_F04,16AUG22_F04_P2,451,229,16AUG22_F04_P2_0229_G05,16AUG22_F04_P2_0229_S03,3,head,0,0,violate
22_E301,16-Aug-22,16AUG22_F04,16AUG22_F04_P2,451,229,16AUG22_F04_P2_0229_G07,16AUG22_F04_P2_0229_S03,3,tail,0,0,violate
22_E302,16-Aug-22,16AUG22_F04,16AUG22_F04_P2,451,351,16AUG22_F04_P2_0351_G01,16AUG22_F04_P2_0351_S01,3,head,0,0,violate
22_E302,16-Aug-22,16AUG22_F04,16AUG22_F04_P2,451,351,16AUG22_F04_P2_0351_G02,16AUG22_F04_P2_0351_S02,3,tail,0,0,violate
22_E302,16-Aug-22,16AUG22_F04,16AUG22_F04_P2,451,351,16AUG22_F04_P2_0351_G03,16AUG22_F04_P2_0351_S03,3,tail,0,0,violate
22_E303,16-Aug-22,16AUG22_F04,16AUG22_F04_P2,451,421,16AUG22_F04_P2_0421_G01,16AUG22_F04_P2_0421_S01,2,tail,0,0,violate
22_E303,16-Aug-22,16AUG22_F04,16AUG22_F04_P2,451,421,16AUG22_F04_P2_0421_G02,16AUG22_F04_P2_0421_S02,3,tail,0,0,violate
22_E303,16-Aug-22,16AUG22_F04,16AUG22_F04_P2,451,421,16AUG22_F04_P2_0421_G03,16AUG22_F04_P2_0421_S02,3,tail,0,0,violate
22_E303,16-Aug-22,16AUG22_F04,16AUG22_F04_P2,451,421,16AUG22_F04_P2_0421_G04,16AUG22_F04_P2_0421_S03,3,tail,0,0,violate
22_E304,16-Aug-22,16AUG22_F04,16AUG22_F04_P3,451,22,16AUG22_F04_P3_0022_G01,16AUG22_F04_P3_0022_S01,3,tail,0,0,violate
22_E304,16-Aug-22,16AUG22_F04,16AUG22_F04_P3,451,22,16AUG22_F04_P3_0022_G02,16AUG22_F04_P3_0022_S01,3,head,0,0,violate
22_E304,16-Aug-22,16AUG22_F04,16AUG22_F04_P3,451,22,16AUG22_F04_P3_0022_G03,16AUG22_F04_P3_0022_S02,3,head,0,0,violate
22_E304,16-Aug-22,16AUG22_F04,16AUG22_F04_P3,451,22,16AUG22_F04_P3_0022_G04,16AUG22_F04_P3_0022_S02,3,head,0,0,violate
22_E305,16-Aug-22,16AUG22_F04,16AUG22_F04_P3,451,59,16AUG22_F04_P3_0059_G01,16AUG22_F04_P3_0059_S01,3,tail,0,0,violate
22_E305,16-Aug-22,16AUG22_F04,16AUG22_F04_P3,451,59,16AUG22_F04_P3_0059_G02,16AUG22_F04_P3_0059_S02,3,head,0,0,violate
22_E305,16-Aug-22,16AUG22_F04,16AUG22_F04_P3,451,59,16AUG22_F04_P3_0059_G03,16AUG22_F04_P3_0059_S02,3,tail,0,0,violate
22_E306,16-Aug-22,16AUG22_F04,16AUG22_F04_P3,451,216,16AUG22_F04_P3_0216_G01,16AUG22_F04_P3_0216_S01,3,tail,0,0,violate
22_E306,16-Aug-22,16AUG22_F04,16AUG22_F04_P3,451,216,16AUG22_F04_P3_0216_G02,16AUG22_F04_P3_0216_S01,3,tail,0,0,violate
22_E307,16-Aug-22,16AUG22_F04,16AUG22_F04_P3,451,308,16AUG22_F04_P3_0308_G01,16AUG22_F04_P3_0308_S01,3,tail,0,0,violate
22_E308,16-Aug-22,16AUG22_F04,16AUG22_F04_P3,451,354,16AUG22_F04_P3_0354_G01,16AUG22_F04_P3_0354_S02,1,tail,1,1,violate
22_E308,16-Aug-22,16AUG22_F04,16AUG22_F04_P3,451,354,16AUG22_F04_P3_0354_G03,16AUG22_F04_P3_0354_S03,3,tail,0,0,violate
22_E309,16-Aug-22,16AUG22_F04,16AUG22_F04_P3,451,444,16AUG22_F04_P3_0444_G01,16AUG22_F04_P3_0444_S01,2,tail,0,0,violate
22_E309,16-Aug-22,16AUG22_F04,16AUG22_F04_P3,451,444,16AUG22_F04_P3_0444_G01,16AUG22_F04_P3_0444_S02,2,head,0,0,violate
22_E310,16-Aug-22,16AUG22_F04,16AUG22_F04_P4,31,8,16AUG22_F04_P4_0008_G01,16AUG22_F04_P4_0008_S02,3,head,0,0,violate
22_E311,16-Aug-22,16AUG22_F05,16AUG22_F05_P1,451,21,16AUG22_F05_P1_0021_G01,16AUG22_F05_P1_0021_S01,3,head,0,0,violate
22_E312,16-Aug-22,16AUG22_F05,16AUG22_F05_P1,451,134,16AUG22_F05_P1_0134_G01,16AUG22_F05_P1_0134_S01,3,tail,0,0,violate
22_E313,16-Aug-22,16AUG22_F05,16AUG22_F05_P1,451,242,16AUG22_F05_P1_0242_G01,16AUG22_F05_P1_0242_S01,2,head,0,0,violate
22_E313,16-Aug-22,16AUG22_F05,16AUG22_F05_P1,451,242,16AUG22_F05_P1_0242_G02,16AUG22_F05_P1_0242_S01,3,head,0,0,violate
22_E314,16-Aug-22,16AUG22_F05,16AUG22_F05_P1,451,433,16AUG22_F05_P1_0433_G01,16AUG22_F05_P1_0433_S01,3,tail,0,0,violate
22_E314,16-Aug-22,16AUG22_F05,16AUG22_F05_P1,451,433,16AUG22_F05_P1_0433_G02,16AUG22_F05_P1_0433_S02,3,tail,0,0,violate
22_E315,16-Aug-22,16AUG22_F05,16AUG22_F05_P2,451,54,16AUG22_F05_P2_0054_G01,16AUG22_F05_P2_0054_S01,3,tail,0,0,violate
22_E315,16-Aug-22,16AUG22_F05,16AUG22_F05_P2,451,54,16AUG22_F05_P2_0054_G02,16AUG22_F05_P2_0054_S02,3,tail,0,0,violate
22_E316,16-Aug-22,16AUG22_F05,16AUG22_F05_P2,451,204,16AUG22_F05_P2_0204_G01,16AUG22_F05_P2_0204_S01,3,head,0,0,violate
22_E316,16-Aug-22,16AUG22_F05,16AUG22_F05_P2,451,204,16AUG22_F05_P2_0204_G02,16AUG22_F05_P2_0204_S02,3,tail,0,0,violate
22_E317,16-Aug-22,16AUG22_F05,16AUG22_F05_P2,451,446,16AUG22_F05_P2_0446_G01,16AUG22_F05_P2_0446_S01,3,head,0,0,violate
22_E317,16-Aug-22,16AUG22_F05,16AUG22_F05_P2,451,446,16AUG22_F05_P2_0446_G02,16AUG22_F05_P2_0446_S02,3,tail,0,0,violate
22_E318,16-Aug-22,16AUG22_F05,16AUG22_F05_P3,451,110,16AUG22_F05_P3_0110_G01,16AUG22_F05_P3_0110_S01,3,tail,0,0,violate
22_E319,16-Aug-22,16AUG22_F05,16AUG22_F05_P3,451,146,16AUG22_F05_P3_0146_G02,16AUG22_F05_P3_0146_S02,3,tail,0,0,violate
22_E320,16-Aug-22,16AUG22_F05,16AUG22_F05_P3,451,431,16AUG22_F05_P3_0431_G01,16AUG22_F05_P3_0431_S01,3,tail,0,0,violate
22_E321,16-Aug-22,16AUG22_F06,16AUG22_F06_P1,451,234,16AUG22_F06_P1_0234_G01,16AUG22_F06_P1_0234_S01,3,head,0,0,violate
22_E321,16-Aug-22,16AUG22_F06,16AUG22_F06_P1,451,234,16AUG22_F06_P1_0234_G02,16AUG22_F06_P1_0234_S01,3,head,0,0,violate
22_E321,16-Aug-22,16AUG22_F06,16AUG22_F06_P1,451,234,16AUG22_F06_P1_0234_G03,16AUG22_F06_P1_0234_S01,3,tail,0,0,violate
22_E322,16-Aug-22,16AUG22_F06,16AUG22_F06_P1,451,419,16AUG22_F06_P1_0419_G01,16AUG22_F06_P1_0419_S01,3,head,0,0,violate
22_E322,16-Aug-22,16AUG22_F06,16AUG22_F06_P1,451,419,16AUG22_F06_P1_0419_G02,16AUG22_F06_P1_0419_S01,3,tail,0,0,violate
22_E322,16-Aug-22,16AUG22_F06,16AUG22_F06_P1,451,419,16AUG22_F06_P1_0419_G03,16AUG22_F06_P1_0419_S01,3,tail,0,0,violate
22_E323,16-Aug-22,16AUG22_F06,16AUG22_F06_P2,451,116,16AUG22_F06_P2_0116_G01,16AUG22_F06_P2_0116_S01,3,head,0,0,violate
22_E323,16-Aug-22,16AUG22_F06,16AUG22_F06_P2,451,116,16AUG22_F06_P2_0116_G02,16AUG22_F06_P2_0116_S01,3,tail,0,0,violate
22_E323,16-Aug-22,16AUG22_F06,16AUG22_F06_P2,451,116,16AUG22_F06_P2_0116_G03,16AUG22_F06_P2_0116_S01,3,tail,0,0,violate
22_E324,16-Aug-22,16AUG22_F06,16AUG22_F06_P2,451,350,16AUG22_F06_P2_0350_G01,16AUG22_F06_P2_0350_S01,3,tail,0,0,violate
22_E324,16-Aug-22,16AUG22_F06,16AUG22_F06_P2,451,350,16AUG22_F06_P2_0350_G02,16AUG22_F06_P2_0350_S01,3,tail,0,0,violate
22_E325,16-Aug-22,16AUG22_F06,16AUG22_F06_P3,451,100,16AUG22_F06_P3_0100_G01,16AUG22_F06_P3_0100_S01,3,head,0,0,violate
22_E325,16-Aug-22,16AUG22_F06,16AUG22_F06_P3,451,100,16AUG22_F06_P3_0100_G02,16AUG22_F06_P3_0100_S01,3,head,0,0,violate
22_E325,16-Aug-22,16AUG22_F06,16AUG22_F06_P3,451,100,16AUG22_F06_P3_0100_G03,16AUG22_F06_P3_0100_S01,3,tail,0,0,violate
22_E326,16-Aug-22,16AUG22_F06,16AUG22_F06_P3,451,314,16AUG22_F06_P3_0314_G01,16AUG22_F06_P3_0314_S01,3,head,0,0,violate
22_E326,16-Aug-22,16AUG22_F06,16AUG22_F06_P3,451,314,16AUG22_F06_P3_0314_G02,16AUG22_F06_P3_0314_S01,3,head,0,0,violate
22_E326,16-Aug-22,16AUG22_F06,16AUG22_F06_P3,451,314,16AUG22_F06_P3_0314_G03,16AUG22_F06_P3_0314_S01,3,tail,0,0,violate
22_E327,16-Aug-22,16AUG22_F07,16AUG22_F07_P1,451,104,16AUG22_F07_P1_0104_G01,16AUG22_F07_P1_0104_S01,3,tail,0,0,violate
22_E328,16-Aug-22,16AUG22_F07,16AUG22_F07_P1,451,346,16AUG22_F07_P1_0346_G01,16AUG22_F07_P1_0346_S01,3,head,0,0,violate
22_E329,16-Aug-22,16AUG22_F07,16AUG22_F07_P2,451,136,16AUG22_F07_P2_0136_G01,16AUG22_F07_P2_0136_S01,3,head,0,0,violate
22_E330,16-Aug-22,16AUG22_F07,16AUG22_F07_P2,451,312,16AUG22_F07_P2_0312_G01,16AUG22_F07_P2_0312_S01,3,tail,0,0,violate
22_E330,16-Aug-22,16AUG22_F07,16AUG22_F07_P2,451,312,16AUG22_F07_P2_0312_G03,16AUG22_F07_P2_0312_S03,3,head,0,0,violate
22_E331,16-Aug-22,16AUG22_F07,16AUG22_F07_P2,451,423,16AUG22_F07_P2_0423_G01,16AUG22_F07_P2_0423_S01,3,head,0,0,violate
22_E333,17-Aug-22,17AUG22_F01,17AUG22_F01_P1,451,25,17AUG22_F01_P1_0025_G01,17AUG22_F01_P1_0025_S01,3,tail,1,1,violate
22_E334,17-Aug-22,17AUG22_F01,17AUG22_F01_P1,451,139,17AUG22_F01_P1_0139_G01,17AUG22_F01_P1_0139_S01,3,tail,0,0,violate
22_E335,17-Aug-22,17AUG22_F01,17AUG22_F01_P1,451,255,17AUG22_F01_P1_0255_G01,17AUG22_F01_P1_0255_S01,3,tail,0,0,violate
22_E335,17-Aug-22,17AUG22_F01,17AUG22_F01_P1,451,255,17AUG22_F01_P1_0255_G02,17AUG22_F01_P1_0255_S01,3,tail,0,0,violate
22_E336,17-Aug-22,17AUG22_F01,17AUG22_F01_P1,451,347,17AUG22_F01_P1_0347_G01,17AUG22_F01_P1_0347_S01,3,tail,0,0,violate
22_E337,17-Aug-22,17AUG22_F01,17AUG22_F01_P2,451,19,17AUG22_F01_P2_0019_G01,17AUG22_F01_P2_0019_S01,3,head,0,0,violate
22_E338,17-Aug-22,17AUG22_F01,17AUG22_F01_P2,451,38,17AUG22_F01_P2_0038_G01,17AUG22_F01_P2_0038_S01,3,head,1,1,violate
22_E339,17-Aug-22,17AUG22_F01,17AUG22_F01_P2,451,123,17AUG22_F01_P2_0123_G01,17AUG22_F01_P2_0123_S01,3,tail,0,0,violate
22_E339,17-Aug-22,17AUG22_F01,17AUG22_F01_P2,451,123,17AUG22_F01_P2_0123_G02,17AUG22_F01_P2_0123_S01,3,head,0,0,violate
22_E340,17-Aug-22,17AUG22_F01,17AUG22_F01_P2,451,235,17AUG22_F01_P2_0235_G01,17AUG22_F01_P2_0235_S01,3,head,0,0,violate
22_E340,17-Aug-22,17AUG22_F01,17AUG22_F01_P2,451,235,17AUG22_F01_P2_0235_G02,17AUG22_F01_P2_0235_S01,3,tail,0,0,violate
22_E341,17-Aug-22,17AUG22_F01,17AUG22_F01_P2,451,329,17AUG22_F01_P2_0329_G01,17AUG22_F01_P2_0329_S01,3,head,0,0,violate
22_E342,17-Aug-22,17AUG22_F01,17AUG22_F01_P3,451,13,17AUG22_F01_P3_0013_G01,17AUG22_F01_P3_0013_S01,3,tail,0,0,violate
22_E343,17-Aug-22,17AUG22_F01,17AUG22_F01_P3,451,158,17AUG22_F01_P3_0158_G01,17AUG22_F01_P3_0158_S01,3,tail,0,0,violate
22_E344,17-Aug-22,17AUG22_F01,17AUG22_F01_P3,451,246,17AUG22_F01_P3_0246_G01,17AUG22_F01_P3_0246_S01,3,tail,0,0,violate
22_E344,17-Aug-22,17AUG22_F01,17AUG22_F01_P3,451,246,17AUG22_F01_P3_0246_G02,17AUG22_F01_P3_0246_S01,3,tail,0,0,violate
22_E344,17-Aug-22,17AUG22_F01,17AUG22_F01_P3,451,246,17AUG22_F01_P3_0246_G03,17AUG22_F01_P3_0246_S01,3,tail,0,0,violate
22_E345,17-Aug-22,17AUG22_F01,17AUG22_F01_P3,451,415,17AUG22_F01_P3_0415_G01,17AUG22_F01_P3_0415_S01,3,head,3,3,violate
22_E345,17-Aug-22,17AUG22_F01,17AUG22_F01_P3,451,415,17AUG22_F01_P3_0415_G02,17AUG22_F01_P3_0415_S01,3,tail,0,0,violate
22_E345,17-Aug-22,17AUG22_F01,17AUG22_F01_P3,451,415,17AUG22_F01_P3_0415_G03,17AUG22_F01_P3_0415_S01,3,tail,0,0,violate
22_E348,17-Aug-22,17AUG22_F02,17AUG22_F02_P1,304,12,17AUG22_F02_P1_0012_G01,17AUG22_F02_P1_0012_S01,3,tail,0,0,violate
22_E348,17-Aug-22,17AUG22_F02,17AUG22_F02_P1,304,12,17AUG22_F02_P1_0012_G02,17AUG22_F02_P1_0012_S01,3,tail,0,0,violate
22_E349,17-Aug-22,17AUG22_F02,17AUG22_F02_P1,304,35,17AUG22_F02_P1_0035_G01,17AUG22_F02_P1_0035_S01,3,head,0,0,violate
22_E349,17-Aug-22,17AUG22_F02,17AUG22_F02_P1,304,35,17AUG22_F02_P1_0035_G02,17AUG22_F02_P1_0035_S01,3,tail,0,0,violate
22_E350,17-Aug-22,17AUG22_F02,17AUG22_F02_P2,451,13,17AUG22_F02_P2_0013_G01,17AUG22_F02_P2_0013_S01,3,tail,0,0,violate
22_E350,17-Aug-22,17AUG22_F02,17AUG22_F02_P2,451,13,17AUG22_F02_P2_0013_G02,17AUG22_F02_P2_0013_S01,3,tail,0,0,violate
22_E350,17-Aug-22,17AUG22_F02,17AUG22_F02_P2,451,13,17AUG22_F02_P2_0013_G03,17AUG22_F02_P2_0013_S01,3,tail,0,0,violate
22_E351,17-Aug-22,17AUG22_F02,17AUG22_F02_P2,451,45,17AUG22_F02_P2_0045_G01,17AUG22_F02_P2_0045_S01,3,head,0,0,violate
22_E351,17-Aug-22,17AUG22_F02,17AUG22_F02_P2,451,45,17AUG22_F02_P2_0045_G02,17AUG22_F02_P2_0045_S01,3,tail,0,0,violate
22_E352,17-Aug-22,17AUG22_F02,17AUG22_F02_P2,451,224,17AUG22_F02_P2_0224_G01,17AUG22_F02_P2_0224_S01,3,head,0,0,violate
22_E352,17-Aug-22,17AUG22_F02,17AUG22_F02_P2,451,224,17AUG22_F02_P2_0224_G02,17AUG22_F02_P2_0224_S01,3,tail,0,0,violate
22_E352,17-Aug-22,17AUG22_F02,17AUG22_F02_P2,451,224,17AUG22_F02_P2_0224_G03,17AUG22_F02_P2_0224_S01,3,tail,0,0,violate
22_E353,17-Aug-22,17AUG22_F02,17AUG22_F02_P2,451,401,17AUG22_F02_P2_0401_G01,17AUG22_F02_P2_0401_S01,3,head,0,0,violate
22_E353,17-Aug-22,17AUG22_F02,17AUG22_F02_P2,451,401,17AUG22_F02_P2_0401_G02,17AUG22_F02_P2_0401_S01,3,tail,0,0,violate
22_E354,17-Aug-22,17AUG22_F02,17AUG22_F02_P2,451,440,17AUG22_F02_P2_0440_G01,17AUG22_F02_P2_0440_S01,3,tail,0,0,violate
22_E354,17-Aug-22,17AUG22_F02,17AUG22_F02_P2,451,440,17AUG22_F02_P2_0440_G02,17AUG22_F02_P2_0440_S01,3,tail,0,0,violate
22_E355,17-Aug-22,17AUG22_F02,17AUG22_F02_P3,451,21,17AUG22_F02_P3_0021_G01,17AUG22_F02_P3_0021_S01,3,tail,0,0,violate
22_E355,17-Aug-22,17AUG22_F02,17AUG22_F02_P3,451,21,17AUG22_F02_P3_0021_G02,17AUG22_F02_P3_0021_S01,3,tail,0,0,violate
22_E356,17-Aug-22,17AUG22_F02,17AUG22_F02_P3,451,152,17AUG22_F02_P3_0152_G01,17AUG22_F02_P3_0152_S01,3,head,0,0,violate
22_E356,17-Aug-22,17AUG22_F02,17AUG22_F02_P3,451,152,17AUG22_F02_P3_0152_G02,17AUG22_F02_P3_0152_S01,3,tail,0,0,violate
22_E356,17-Aug-22,17AUG22_F02,17AUG22_F02_P3,451,152,17AUG22_F02_P3_0152_G03,17AUG22_F02_P3_0152_S01,3,tail,0,0,violate
22_E356,17-Aug-22,17AUG22_F02,17AUG22_F02_P3,451,152,17AUG22_F02_P3_0152_G04,17AUG22_F02_P3_0152_S01,3,tail,0,0,violate
22_E357,17-Aug-22,17AUG22_F02,17AUG22_F02_P3,451,305,17AUG22_F02_P3_0305_G01,17AUG22_F02_P3_0305_S01,3,head,0,0,violate
22_E357,17-Aug-22,17AUG22_F02,17AUG22_F02_P3,451,305,17AUG22_F02_P3_0305_G02,17AUG22_F02_P3_0305_S01,3,tail,0,0,violate
22_E358,17-Aug-22,17AUG22_F03,17AUG22_F03_P1,451,310,17AUG22_F03_P1_0310_G01,17AUG22_F03_P1_0310_S01,3,head,0,0,violate
22_E358,17-Aug-22,17AUG22_F03,17AUG22_F03_P1,451,310,17AUG22_F03_P1_0310_G02,17AUG22_F03_P1_0310_S01,3,tail,0,0,violate
22_E359,17-Aug-22,17AUG22_F03,17AUG22_F03_P1,451,430,17AUG22_F03_P1_0430_G01,17AUG22_F03_P1_0430_S01,3,head,0,0,violate
22_E359,17-Aug-22,17AUG22_F03,17AUG22_F03_P1,451,430,17AUG22_F03_P1_0430_G02,17AUG22_F03_P1_0430_S01,3,head,0,0,violate
22_E360,17-Aug-22,17AUG22_F03,17AUG22_F03_P2,451,18,17AUG22_F03_P2_0018_G01,17AUG22_F03_P2_0018_S01,3,head,0,0,violate
22_E360,17-Aug-22,17AUG22_F03,17AUG22_F03_P2,451,18,17AUG22_F03_P2_0018_G02,17AUG22_F03_P2_0018_S01,3,tail,0,0,violate
22_E361,17-Aug-22,17AUG22_F03,17AUG22_F03_P2,451,119,17AUG22_F03_P2_0119_G01,17AUG22_F03_P2_0119_S01,3,head,0,0,violate
22_E361,17-Aug-22,17AUG22_F03,17AUG22_F03_P2,451,119,17AUG22_F03_P2_0119_G02,17AUG22_F03_P2_0119_S01,3,tail,0,0,violate
22_E362,17-Aug-22,17AUG22_F03,17AUG22_F03_P2,451,209,17AUG22_F03_P2_0209_G01,17AUG22_F03_P2_0209_S01,3,head,0,0,violate
22_E362,17-Aug-22,17AUG22_F03,17AUG22_F03_P2,451,209,17AUG22_F03_P2_0209_G02,17AUG22_F03_P2_0209_S01,3,head,0,0,violate
22_E363,17-Aug-22,17AUG22_F03,17AUG22_F03_P2,451,348,17AUG22_F03_P2_0348_G01,17AUG22_F03_P2_0348_S01,3,head,0,0,violate
22_E364,17-Aug-22,17AUG22_F03,17AUG22_F03_P2,451,447,17AUG22_F03_P2_0447_G01,17AUG22_F03_P2_0447_S01,3,head,0,0,violate
22_E365,17-Aug-22,17AUG22_F03,17AUG22_F03_P3,451,101,17AUG22_F03_P3_0101_G01,17AUG22_F03_P3_0101_S01,3,head,0,0,violate
22_E365,17-Aug-22,17AUG22_F03,17AUG22_F03_P3,451,101,17AUG22_F03_P3_0101_G02,17AUG22_F03_P3_0101_S01,3,tail,0,0,violate
22_E366,17-Aug-22,17AUG22_F03,17AUG22_F03_P3,451,158,17AUG22_F03_P3_0158_G01,17AUG22_F03_P3_0158_S01,3,head,0,0,violate
22_E367,17-Aug-22,17AUG22_F03,17AUG22_F03_P3,451,241,17AUG22_F03_P3_0241_G01,17AUG22_F03_P3_0241_S01,3,head,0,0,violate
22_E367,17-Aug-22,17AUG22_F03,17AUG22_F03_P3,451,241,17AUG22_F03_P3_0241_G02,17AUG22_F03_P3_0241_S01,3,tail,0,0,violate
22_E368,17-Aug-22,17AUG22_F03,17AUG22_F03_P3,451,425,17AUG22_F03_P3_0425_G01,17AUG22_F03_P3_0425_S01,3,tail,0,0,violate
22_E369,17-Aug-22,17AUG22_F03,17AUG22_F03_P4,32,2,17AUG22_F03_P4_0002_G01,17AUG22_F03_P4_0002_S01,3,tail,0,0,violate
22_E370,17-Aug-22,17AUG22_F04,17AUG22_F04_P1,451,19,17AUG22_F04_P1_0019_G01,17AUG22_F04_P1_0019_S01,3,head,0,0,violate
22_E370,17-Aug-22,17AUG22_F04,17AUG22_F04_P1,451,19,17AUG22_F04_P1_0019_G02,17AUG22_F04_P1_0019_S01,3,tail,0,0,violate
22_E371,17-Aug-22,17AUG22_F04,17AUG22_F04_P1,451,428,17AUG22_F04_P1_0428_G01,17AUG22_F04_P1_0428_S01,3,tail,0,0,violate
22_E372,17-Aug-22,17AUG22_F04,17AUG22_F04_P2,451,59,17AUG22_F04_P2_0059_G01,17AUG22_F04_P2_0059_S01,3,head,0,0,violate
22_E372,17-Aug-22,17AUG22_F04,17AUG22_F04_P2,451,59,17AUG22_F04_P2_0059_G02,17AUG22_F04_P2_0059_S01,3,tail,0,0,violate
22_E373,17-Aug-22,17AUG22_F04,17AUG22_F04_P2,451,243,17AUG22_F04_P2_0234_G01,17AUG22_F04_P2_0234_S01,3,tail,0,0,violate
22_E373,17-Aug-22,17AUG22_F04,17AUG22_F04_P2,451,243,17AUG22_F04_P2_0234_G02,17AUG22_F04_P2_0234_S01,3,tail,0,0,violate
22_E374,17-Aug-22,17AUG22_F04,17AUG22_F04_P2,451,340,17AUG22_F04_P2_0340_G01,17AUG22_F04_P2_0340_S01,3,tail,0,0,violate
22_E375,17-Aug-22,17AUG22_F04,17AUG22_F04_P2,451,432,17AUG22_F04_P2_0432_G01,17AUG22_F04_P2_0432_S01,3,tail,0,0,violate
22_E376,17-Aug-22,17AUG22_F04,17AUG22_F04_P3,451,149,17AUG22_F04_P3_0149_G01,17AUG22_F04_P3_0149_S01,3,tail,1,1,violate
22_E377,17-Aug-22,17AUG22_F05,17AUG22_F05_P2,451,41,17AUG22_F05_P2_0041_G01,17AUG22_F05_P2_0041_S01,3,tail,0,0,violate
22_E378,17-Aug-22,17AUG22_F05,17AUG22_F05_P2,451,146,17AUG22_F05_P2_0146_G01,17AUG22_F05_P2_0146_S01,3,tail,0,0,violate
22_E378,17-Aug-22,17AUG22_F05,17AUG22_F05_P2,451,146,17AUG22_F05_P2_0146_G02,17AUG22_F05_P2_0146_S01,3,tail,0,0,violate
22_E378,17-Aug-22,17AUG22_F05,17AUG22_F05_P2,451,146,17AUG22_F05_P2_0146_G03,17AUG22_F05_P2_0146_S01,3,tail,0,0,violate
22_E379,17-Aug-22,17AUG22_F05,17AUG22_F05_P2,451,225,17AUG22_F05_P2_0225_G01,17AUG22_F05_P2_0225_S01,3,head,0,0,violate
22_E379,17-Aug-22,17AUG22_F05,17AUG22_F05_P2,451,225,17AUG22_F05_P2_0225_G02,17AUG22_F05_P2_0225_S01,3,head,0,0,violate
22_E379,17-Aug-22,17AUG22_F05,17AUG22_F05_P2,451,225,17AUG22_F05_P2_0225_G03,17AUG22_F05_P2_0225_S01,3,tail,0,0,violate
22_E380,17-Aug-22,17AUG22_F05,17AUG22_F05_P3,451,241,17AUG22_F05_P3_0241_G01,17AUG22_F05_P3_0241_S01,3,head,0,0,violate
22_E381,17-Aug-22,17AUG22_F05,17AUG22_F05_P3,451,334,17AUG22_F05_P3_0334_G01,17AUG22_F05_P3_0334_S01,3,head,0,0,violate
22_E382,17-Aug-22,17AUG22_F05,17AUG22_F05_P4,451,401,17AUG22_F05_P4_0401_G01,17AUG22_F05_P4_0401_S01,3,head,0,0,violate
22_E383,17-Aug-22,17AUG22_F06,17AUG22_F06_P1,451,108,17AUG22_F06_P1_0108_G01,17AUG22_F06_P1_0108_S01,3,tail,0,0,violate
